               Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
2023-01-25 16:43:57 |   211 |     9.000e-05 |    32.4858 |         55.8640 |    10.7306 |          3.5223 |            7428
2023-01-25 16:44:19 |   212 |     9.000e-05 |    32.3761 |         55.6933 |    10.6261 |          3.5248 |            7428
2023-01-25 16:44:41 |   213 |     9.000e-05 |    32.1653 |         55.7936 |    10.7668 |          3.5157 |            7428
2023-01-25 16:45:02 |   214 |     9.000e-05 |    32.0634 |         55.5217 |    10.6306 |          3.5155 |            7428
2023-01-25 16:45:24 |   215 |     9.000e-05 |    31.8561 |         55.4989 |    10.7793 |          3.5070 |            7428
2023-01-25 16:45:46 |   216 |     9.000e-05 |    31.7656 |         55.2343 |    10.6644 |          3.5055 |            7428
2023-01-25 16:46:08 |   217 |     9.000e-05 |    31.5566 |         55.4818 |    10.8179 |          3.5025 |            7428
2023-01-25 16:46:30 |   218 |     9.000e-05 |    31.4723 |         55.3440 |    10.7544 |          3.5015 |            7428
2023-01-25 16:46:52 |   219 |     9.000e-05 |    31.2223 |         55.3364 |    10.8670 |          3.4963 |            7428
2023-01-25 16:47:13 |   220 |     9.000e-05 |    31.0804 |         54.7661 |    10.7549 |          3.4887 |            7428
2023-01-25 16:47:35 |   221 |     9.000e-05 |    30.8590 |         54.7630 |    10.9428 |          3.4835 |            7428
2023-01-25 16:47:57 |   222 |     9.000e-05 |    30.7037 |         55.0774 |    10.8410 |          3.4895 |            7428
2023-01-25 16:48:19 |   223 |     9.000e-05 |    30.4846 |         55.1729 |    10.9856 |          3.4861 |            7428
2023-01-25 16:48:38 |   224 |     9.000e-05 |    30.4988 |         55.5223 |    11.5830 |          3.5179 |            7428
2023-01-25 16:49:00 |   225 |     9.000e-05 |    30.5058 |         55.0892 |    11.1307 |          3.4816 |            7428
2023-01-25 16:49:22 |   226 |     9.000e-05 |    30.1102 |         55.0755 |    11.0297 |          3.4809 |            7428
2023-01-25 16:49:43 |   227 |     9.000e-05 |    29.9129 |         55.1885 |    11.1246 |          3.4804 |            7428
2023-01-25 16:50:05 |   228 |     9.000e-05 |    29.6992 |         55.0326 |    11.0673 |          3.4780 |            7428
2023-01-25 16:50:27 |   229 |     9.000e-05 |    29.5258 |         55.1617 |    11.1453 |          3.4778 |            7428
2023-01-25 16:50:48 |   230 |     9.000e-05 |    29.3637 |         54.9442 |    11.0403 |          3.4744 |            7428
2023-01-25 16:51:10 |   231 |     9.000e-05 |    29.1970 |         55.1299 |    11.1438 |          3.4749 |            7428
